description,price,star_rating,review_count,url
"LTC NB1041 Nimbleback Wired Mechanical Keyboard, Hot-Swappable 104Keys RGB Backlit Gaming Keyboard, Red Switch/Black",$74.99,4.6 out of 5 stars,803,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A04041642UX101731CT61&qualifier=1672435499&id=8766818575192097&widgetName=sp_mtf&url=%2FLTC-Nimbleback-Mechanical-Keyboard-Hot-Swappable%2Fdp%2FB09J1J2N7D%2Fref%3Dsr_1_91_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435499%26sr%3D8-91-spons%26psc%3D1
"Balam Rush, Legend Series, Chaos - KG970, RGB, Blue Switch, Mechanical Keyboard, Black,",$73.80,4.5 out of 5 stars,122,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A01399053ATWVR0GIYWH5&qualifier=1672435499&id=8766818575192097&widgetName=sp_mtf&url=%2FBalam-Rush-Legend-Chaos-Mechanical%2Fdp%2FB07WXLF767%2Fref%3Dsr_1_92_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435499%26sr%3D8-92-spons%26psc%3D1
Ussixchare 60% Mechanical Keyboard Mini Gaming Keyboard 60 Percent with Red Switch Wired Type-C Cable Mini Keyboard with Blue Light Backlight for Laptop/PC/Mac Gamer,$25.99,nan,nan,https://www.amazon.com/Ussixchare-Mechanical-Keyboard-Percent-Backlight/dp/B0BHH9CLBF/ref=sr_1_93?keywords=mechanical+keyboard&qid=1672435499&sr=8-93
"Corsair K95 RGB Platinum XT Mechanical Gaming Keyboard, Backlit RGB LED, Cherry MX RGB Brown, Black",$179.03,4.7 out of 5 stars,"2,945",https://www.amazon.com/Corsair-Platinum-Mechanical-Keyboard-Backlit/dp/B082GRKQYF/ref=sr_1_94?keywords=mechanical+keyboard&qid=1672435499&sr=8-94
"BOYI WK68 Hot Swappable RGB Mechanical Keyboard,Wireless Bluetooth 5.0/2.4G/Wired Type-C Tri-Mode PBT Sublimation Keycaps 65% Gaming Keyboard(Gateron Yellow Switch,Weather Theme XDA Keycaps)",$82.99,4.6 out of 5 stars,189,https://www.amazon.com/BOYI-Hot-Swappable-Keyboard-Tri-Mode/dp/B09WK1GJ3P/ref=sr_1_95?keywords=mechanical+keyboard&qid=1672435499&sr=8-95
"EPOMAKER SKYLOONG SK61 61 Keys 60% Hot Swappable Programmable Mechanical Gaming Wired Keyboard with RGB Backlit, NKRO, Water-Resistant, Type-C Cable for Win/Mac/Gaming (Gateron Optical Red, Panda)",$52.99,4.6 out of 5 stars,"6,415",https://www.amazon.com/EPOMAKER-SKYLOONG-Swappable-Mechanical-Water-Resistant/dp/B08P2LPW1X/ref=sr_1_96?keywords=mechanical+keyboard&qid=1672435499&sr=8-96
"Hexgears G5 2.4G Wireless Mechanical Keyboard 104 Key， Wireless and Type-C Wired Connection, 100% Full-Size, Blue LED Backlit, Windows and Mac OS Compatible Pink Keyboard Kailh Box White Switches",$65.99,4.4 out of 5 stars,89,https://www.amazon.com/Hexgears-Mechanical-Connection-Full-Size-Compatible/dp/B09WQGK4F8/ref=sr_1_97?keywords=mechanical+keyboard&qid=1672435499&sr=8-97
Razer Huntsman V2 TKL Tenkeyless Gaming Keyboard: Fastest Clicky Optical Switches w/Quick Keystrokes & 8000Hz Polling Rate - Detachable Type-C Cable - Doubleshot PBT Keycaps - Ergonomic Wrist Rest,$129.99,4.6 out of 5 stars,895,https://www.amazon.com/Razer-Huntsman-Tenkeyless-Gaming-Keyboard/dp/B09C12Q8DX/ref=sr_1_98?keywords=mechanical+keyboard&qid=1672435499&sr=8-98
"FEKER Wireless Gaming Mechanical Keyboard, Compact 82 Keys RGB Backlit Frame with Multifunction Knob, Bluetooth/ 2.4GHz/ USB Triple Modes, Double Shot PBT Keycaps Hot-Swappable Switch for Mac Windows",$98.99,4.4 out of 5 stars,8,https://www.amazon.com/FEKER-Mechanical-Multifunction-Bluetooth-Hot-Swappable/dp/B0B9MM5PHM/ref=sr_1_99?keywords=mechanical+keyboard&qid=1672435499&sr=8-99
Razer BlackWidow Wired Gaming Mechanical Green Switch Keyboard with Chroma RGB Lighting (Renewed),$64.98,4.2 out of 5 stars,118,https://www.amazon.com/Razer-RZ03-02860200-R3U1-Refurbished-BlackWidow-MechanicalKeyboard/dp/B07ZJR1LTM/ref=sr_1_100?keywords=mechanical+keyboard&qid=1672435499&sr=8-100
"MageGee Mechanical Keyboard, Star Sky Wired Gaming Keyboard Backlit Ultra-Slim USB Keyboards with Red Switches 98 Keys for PC Windows Computer Laptop（Grey Black）…",$39.99,4.5 out of 5 stars,902,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A07716792F9ECLZ8EH5UZ&qualifier=1672435499&id=8766818575192097&widgetName=sp_btf&url=%2FMageGee-Mechanical-Ultra-Slim-Keyboards-Laptop%25EF%25BC%2588Grey%2Fdp%2FB0BLK5PCTX%2Fref%3Dsr_1_101_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435499%26sr%3D8-101-spons%26psc%3D1
"Adadmei Large Print Computer Keyboard, Wired USB High Contrast Keyboard, Oversized Big Letters Keyboard for Visually Impaired Low Vision Individuals, Seniors, Students, Computer Beginners",$19.99,4.6 out of 5 stars,200,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A007166224TV0WCBN7L3W&qualifier=1672435499&id=8766818575192097&widgetName=sp_btf&url=%2FAdadmei-Computer-Oversized-Individuals-Beginners%2Fdp%2FB09MLW731L%2Fref%3Dsr_1_102_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435499%26sr%3D8-102-spons%26psc%3D1
"Akko 3098S 1800 Compact Hot Swappable Mechanical Keyboard, 98-Key Wired Gaming Keyboard with PBT Double-Shot Keycaps and Tactile Switches for Mac & Win (Jelly Purple)",$89.92,4.6 out of 5 stars,109,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A0181888E5E5SEI0KPU5&qualifier=1672435501&id=5342989397773209&widgetName=sp_atf_next&url=%2FAkko-Swappable-Mechanical-Keyboard-Double-Shot%2Fdp%2FB0BFJ95WV6%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435501%26sr%3D8-97-spons%26psc%3D1
"iQunix OG80 Dark Side Gaming Keyboard, 2.4G & Bluetooth 5.1 Wireless Mechanical Keyboard with TTC Gold Pink Switch, Compact 83 Keys RGB LED Backlit Hot Swappable Keyboard for Windows/Mac/Android/iOS",$209.97,4.4 out of 5 stars,40,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A01929447E1EI474SRPQ&qualifier=1672435501&id=5342989397773209&widgetName=sp_atf_next&url=%2FiQunix-OG80-Bluetooth-Mechanical-Swappable%2Fdp%2FB0BB76ZXQZ%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435501%26sr%3D8-98-spons%26psc%3D1
"Wireless Mechanical Keyboard,Triple-Mode 2.4G/USB-C/Bluetooth Gaming Keyboard with RGB Backlit,Efficient Numeric Pad,Red Switches,94 Keys Metal Base PBT Compact Quiet Wired Keyboard for PC Mac iPad",$49.99,4.3 out of 5 stars,34,https://www.amazon.com/Wireless-Mechanical-Triple-Mode-Bluetooth-Efficient/dp/B0BGH6MP4B/ref=sr_1_99?keywords=mechanical+keyboard&qid=1672435501&sr=8-99
"Redragon K555 Mechanical Gaming Keyboard with Blue Switches, Macro Recording, Wrist Rest, Full Size, Indrah, for Windows PC Gamer (RGB LED Backlit)",$59.99,4.6 out of 5 stars,655,https://www.amazon.com/Redragon-K555-Mechanical-Keyboard-Illuminated/dp/B0171BSNYK/ref=sr_1_100?keywords=mechanical+keyboard&qid=1672435501&sr=8-100
"E-YOOSO K600 Retro Mechanical Gaming Keyboard 104 Key, Rainbow LED Backlit Keyboard (Black Switch)",$36.99,4.5 out of 5 stars,"1,473",https://www.amazon.com/YOOSO-Mechanical-Gaming-Keyboard-Backlit/dp/B08BJH7RTV/ref=sr_1_101?keywords=mechanical+keyboard&qid=1672435501&sr=8-101
"DURGOD Taurus K320 TKL Wired Mechanical Gaming Keyboard - 87 Key - Double Shot PBT - NKRO - USB Type C (Cherry Red,Black)",$99.00,4.6 out of 5 stars,"2,081",https://www.amazon.com/Durgod-Taurus-Mechanical-Gaming-Keyboard/dp/B0824ZLWRT/ref=sr_1_102?keywords=mechanical+keyboard&qid=1672435501&sr=8-102
Redragon S101 Wired Gaming Keyboard and Mouse Combo RGB Backlit Gaming Keyboard with Multimedia Keys Wrist Rest and Red Backlit Gaming Mouse 3200 DPI for Windows PC Gamers (Black),$46.99,4.6 out of 5 stars,"42,631",https://www.amazon.com/Redragon-S101-Keyboard-Ergonomic-Programmable/dp/B00NLZUM36/ref=sr_1_103?keywords=mechanical+keyboard&qid=1672435501&sr=8-103
"FEKER Wireless Gaming Mechanical Keyboard, Compact 82 Keys RGB Backlit Frame with Multifunction Knob, Bluetooth/ 2.4GHz/ USB Triple Modes, Double Shot PBT Keycaps Hot-Swappable Switch for Mac Windows",$98.99,4.4 out of 5 stars,8,https://www.amazon.com/FEKER-Mechanical-Multifunction-Bluetooth-Hot-Swappable/dp/B0B9MM5PHM/ref=sr_1_104?keywords=mechanical+keyboard&qid=1672435501&sr=8-104
"Mechanical Gaming Keyboard, 104 Keys White Backlit Mechanical Keyboards with Red Switches & Double-Shot Keycaps, MageGee Wired Ergonomic Computer Keyboard for Desktop, PC Gamers (White & Blue)",$46.99,4.6 out of 5 stars,"1,606",https://www.amazon.com/Mechanical-Keyboard-Keyboards-MageGee-Ergonomic/dp/B09BB1H19M/ref=sr_1_105?keywords=mechanical+keyboard&qid=1672435501&sr=8-105
"YUNZII YZ84 Wireless Hot Swappable Mechanical Keyboard, 2.4G/USB-C/Bluetooth 84-Key Gaming Keyboard with RGB Backlit, for Mac/Win/Gamers (Gateron Yellow Switch, Lavender)",$95.00,4.3 out of 5 stars,119,https://www.amazon.com/YUNZII-Wireless-Swappable-Mechanical-Bluetooth/dp/B0B2R14Z5M/ref=sr_1_106?keywords=mechanical+keyboard&qid=1672435501&sr=8-106
"Havit Mechanical Keyboard, Wired Compact PC Keyboard with Number Pad Red Switch Mechanical Gaming Keyboard 89 Keys for Computer/Laptop (Black)",$42.99,4.4 out of 5 stars,"2,998",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A065419784JCSMI9OZ0R&qualifier=1672435501&id=5342989397773209&widgetName=sp_mtf&url=%2FMechanical-Keyboard-Gaming-Keycaps-Computer%2Fdp%2FB085ZDXGZW%2Fref%3Dsr_1_107_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435501%26sr%3D8-107-spons%26psc%3D1
"DREVO Calibur V2 TE RGB 60% Wired Mechanical Gaming Keyboard, 71-Key Small Compact, Work for PC/Mac, Detachable USB Type-C, Outemu Blue Switch,White",$35.99,4.4 out of 5 stars,"1,608",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A00267142LVM4KNAUBBKG&qualifier=1672435501&id=5342989397773209&widgetName=sp_mtf&url=%2FDREVO-Calibur-Mechanical-Keyboard-Detachable%2Fdp%2FB07QWSZXJ7%2Fref%3Dsr_1_108_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435501%26sr%3D8-108-spons%26psc%3D1%26smid%3DA2OELGTSF9BT5R
"COSTOM XVX L75 Wireless Mechanical Keyboard, Bluetooth/2.4Ghz/Wired Tri-Mode 75% Low Profile Gaming Keyboard, 84 Keys Compact RGB Keyboard w/Aluminum Frame Compatible with Mac Windows Red Switch",$84.99,nan,nan,https://www.amazon.com/COSTOM-Wireless-Mechanical-Bluetooth-Compatible/dp/B0BLSW638H/ref=sr_1_109?keywords=mechanical+keyboard&qid=1672435501&sr=8-109
"E-YOOSO Mechanical Keyboard, Mechanical Gaming Keyboard with Blue Switches, 104 Keys, Wired Keyboard Mechanical with Rainbow Backlit & RGB LED Side Light, Clicky Keyboard for Windows, Gaming, PC",$22.99,4.4 out of 5 stars,170,https://www.amazon.com/Mechanical-Keyboard-YOOSO-Rainbow-Switches/dp/B096V8H8C9/ref=sr_1_110?keywords=mechanical+keyboard&qid=1672435501&sr=8-110
"HK GAMING GK61 Mechanical Gaming Keyboard - 61 Keys Multi Color RGB Illuminated LED Backlit Wired Programmable for PC/Mac Gamer (Gateron Optical Brown, Red)",$79.99,4.6 out of 5 stars,"13,170",https://www.amazon.com/GK61-Mechanical-Gaming-Keyboard-Programmable/dp/B08NG8WFX5/ref=sr_1_111?keywords=mechanical+keyboard&qid=1672435501&sr=8-111
"Mechanical Keyboard and Mouse Combo, E-YOOSO Wired Gaming Keyboard and Mouse 87 Keys Blue Switches Mechanical Keyboard with Blue Backlit & RGB LED Sidelight and Mouse Pad, for Windows Gaming (Black)",$29.99,4.5 out of 5 stars,168,https://www.amazon.com/Mechanical-Keyboard-YOOSO-Switches-Sidelight/dp/B08YYQZLBN/ref=sr_1_112?keywords=mechanical+keyboard&qid=1672435501&sr=8-112
"AULA 60 Percent Wired Mechanical Keyboard, Hot Swappable Compact RGB Gaming Keyboards-Black&Grey",$38.99,nan,nan,https://www.amazon.com/AULA-Mechanical-Keyboard-Swappable-Keyboards-Black/dp/B0BMGBWQ44/ref=sr_1_113?keywords=mechanical+keyboard&qid=1672435501&sr=8-113
"Snpurdiri Mini 60% Gaming Keyboard, RGB Backlit Small Compact 68 Keys Keyboard, Ergonomic Waterproof Mechanical Feeling Office Computer Keyboard for PC, MAC, PS4, Xbox ONE Gamer(68 Keys,Black-White)",$22.99,4.3 out of 5 stars,606,https://www.amazon.com/Snpurdiri-Ergonomic-Waterproof-Mechanical-Black-White/dp/B09WLXTGFN/ref=sr_1_115?keywords=mechanical+keyboard&qid=1672435501&sr=8-115
"ASUS Mechanical Gaming Keyboard - ROG Strix Scope RX | Red Optical Mechanical Switches | USB 2.0 Passthrough | 2X Wider Ctrl Key for Greater FPS Precision | Aura Sync, Armoury Crate RGB Lighting",$117.99,4.7 out of 5 stars,278,https://www.amazon.com/ASUS-Mechanical-Gaming-Keyboard-Passthrough/dp/B08R6D148D/ref=sr_1_116?keywords=mechanical+keyboard&qid=1672435501&sr=8-116
"JIDOHUN KB-120 RGB Mechanical Gaming Keyboard, Programmable RGB Backlit, Blue Switches - Clicky, Wired 104 Keys Hot Swappable for Mac, PC, Camouflage",$32.99,4.0 out of 5 stars,4,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A00180063IRM4G9NX67S1&qualifier=1672435501&id=5342989397773209&widgetName=sp_btf&url=%2FJIDOHUN-Mechanical-Keyboard-Programmable-Switches%2Fdp%2FB0B9GMDLLP%2Fref%3Dsr_1_117_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435501%26sr%3D8-117-spons%26psc%3D1
"Agon Tournament-Grade RGB Gaming Mechanical Keyboard, Cherry MX Blue Switches, NKRO, Dedicated Macro & Multimedia Buttons, Light FX Sync, G-Tools Software (AGK700)",$84.44,4.2 out of 5 stars,97,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A1006117DBWYUKY9S32L&qualifier=1672435501&id=5342989397773209&widgetName=sp_btf&url=%2FTournament-Grade-Mechanical-Dedicated-Multimedia-AGK700%2Fdp%2FB08X8G36VH%2Fref%3Dsr_1_118_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435501%26sr%3D8-118-spons%26psc%3D1
"Womier K98 Mechanical Keyboard - 96% Blue Keyboard, Hot Swappable RGB Wired Mechanical Gaming Keyboard, 98 Keys Pudding Acrylic Translucent Keyboard for Mac Windows (98 Keys,Gateron Brown Switch)",$89.99,4.4 out of 5 stars,65,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A01561813RR7996KHVWYB&qualifier=1672435503&id=6733292288297871&widgetName=sp_atf_next&url=%2FWomier-K98-Mechanical-Keyboard-Translucent%2Fdp%2FB09NNL34K5%2Fref%3Dsr_1_113_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435503%26sr%3D8-113-spons%26psc%3D1
Arteck 2.4G Wireless Keyboard Stainless Steel Ultra Slim Full Size Keyboard with Numeric Keypad for Computer/Desktop/PC/Laptop/Surface/Smart TV and Windows 10/8/ 7 Built in Rechargeable Battery,$27.99,4.5 out of 5 stars,"25,045",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A04960823BEYABFNPUZWZ&qualifier=1672435503&id=6733292288297871&widgetName=sp_atf_next&url=%2FArteck-Wireless-Keyboard-Stainless-Rechargeable%2Fdp%2FB07D34L57F%2Fref%3Dsr_1_114_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435503%26sr%3D8-114-spons%26psc%3D1
"MOFII Wireless Keyboard and Mouse Combo, Blue Retro Wireless Keyboard with Round Keycaps, 2.4GHz Dropout-Free Connection, Cute Wireless Mouse for PC/Laptop/Mac/Windows XP/7/8/10 (Blue-Colorful)",$43.99,4.5 out of 5 stars,"2,224",https://www.amazon.com/Wireless-Dropout-Free-Connection-Compatible-Blue-Colorful/dp/B08N4B8Z1J/ref=sr_1_115?keywords=mechanical+keyboard&qid=1672435503&sr=8-115
Cherry MX Board 3.0 S Wired Mechanical Keyboard Aluminum Housing MX Red Silent Switches for Gaming and Office,$99.95,4.6 out of 5 stars,163,https://www.amazon.com/Cherry-MX-Board-3-0-Mechanical/dp/B08YRRLV25/ref=sr_1_116?keywords=mechanical+keyboard&qid=1672435503&sr=8-116
"Snpurdiri Mini 60% Gaming Keyboard, RGB Backlit Small Compact 68 Keys Keyboard, Ergonomic Waterproof Mechanical Feeling Office Computer Keyboard for PC, MAC, PS4, Xbox ONE Gamer(68 Keys,Black-White)",$22.99,4.3 out of 5 stars,606,https://www.amazon.com/Snpurdiri-Ergonomic-Waterproof-Mechanical-Black-White/dp/B09WLXTGFN/ref=sr_1_118?keywords=mechanical+keyboard&qid=1672435503&sr=8-118
SteelSeries New Apex 9 Mini – HotSwap Optical Mini Keyboard – 60% Compact Design – Optical Switches – RGB Customization – Aluminum Alloy Frame – Double Shot PBT Keycap,$99.99,4.1 out of 5 stars,29,https://www.amazon.com/New-SteelSeries-Apex-Mini-Customization/dp/B0B16HC4K8/ref=sr_1_119?keywords=mechanical+keyboard&qid=1672435503&sr=8-119
"YUNZII X75 82 Key Hot Swappable Mechanical Keyboard with Transparent Keycaps, Gasket Mount 75 Keyboard, RGB Backlit Custom Gaming Keyboard for Windows/Mac (Kailh Jellyfish Switch, Wired-White)",$79.99,4.8 out of 5 stars,51,https://www.amazon.com/YUNZII-Swappable-Mechanical-Transparent-Wired-White/dp/B0BLTR2GG5/ref=sr_1_120?keywords=mechanical+keyboard&qid=1672435503&sr=8-120
"Redragon K617 Fizz 60% Wired RGB Gaming Keyboard, 61 Keys Compact Mechanical Keyboard w/White and Grey Color Keycaps, Linear Red Switch, Pro Driver/Software Supported",$44.99,4.7 out of 5 stars,"1,752",https://www.amazon.com/Redragon-Keyboard-Mechanical-Software-Supported/dp/B09BVCVTBC/ref=sr_1_122?keywords=mechanical+keyboard&qid=1672435503&sr=8-122
"Wireless Keyboard Mouse Combo, 2.4GHz Typewriter Keyboard Wireless, Letton Colorful Full Size Office Computer Retro Keyboard and Cute Mouse with 3 DPI for Mac PC Desktop Laptop-Black Grey",$42.99,4.4 out of 5 stars,"3,349",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A0492387JW9WMZBUWXH3&qualifier=1672435503&id=6733292288297871&widgetName=sp_mtf&url=%2FWireless-Keyboard-Mouse-Black-Keyboards%2Fdp%2FB09CPGX5NN%2Fref%3Dsr_1_123_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435503%26sr%3D8-123-spons%26psc%3D1
"Wireless Keyboard and Mouse Combo, Colorful Ergonomic Full Size Retro Low-Noise Keyboard with Cute keycaps, Compatible with Windows, PC, Perfer for Home and Office Keyboards (Brown)",$39.99,4.8 out of 5 stars,40,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A0691537IMJNU91QFHKY&qualifier=1672435503&id=6733292288297871&widgetName=sp_mtf&url=%2FWireless-Ergonomic-Low-Noise-Compatible-Keyboards%2Fdp%2FB0BKLQLPZP%2Fref%3Dsr_1_124_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435503%26sr%3D8-124-spons%26psc%3D1
PBT Cherry Profile Keycaps 60 Percent Dye-sub for 60% Mechanical Keyboard with 6.25U Space Bar for Cherry MX Switch Gaming Keyboard (72-Key Botanical),$25.99,4.5 out of 5 stars,"1,997",https://www.amazon.com/Profile-Keycaps-Mechanical-Keyboard-Botanical/dp/B09Z1R9TY2/ref=sr_1_125?keywords=mechanical+keyboard&qid=1672435503&sr=8-125
"RK ROYAL KLUDGE RK918 Wired Mechanical Keyboard, RGB Backlit Gaming Keyboard with Large LED Sorrounding Side Lamp, Full Size 108 Keys Mechanical 100% Anti-Ghosting Computer Keyboard, Red Switch White",$50.99,4.7 out of 5 stars,"1,265",https://www.amazon.com/RK-ROYAL-KLUDGE-Mechanical-Anti-Ghosting/dp/B089GQ6Y6Z/ref=sr_1_126?keywords=mechanical+keyboard&qid=1672435503&sr=8-126
"Wireless Typewriter Keyboard Mechanical TKL, 2.4G/BT5.0/Wired WM87 Retro Vintage Gaming Keyboard Typewriter Style with Punk Round Keycaps True RGB Backlit and 2 Control Knobs, Clicky Switch, Win/Mac",$79.99,5.0 out of 5 stars,1,https://www.amazon.com/Wireless-Typewriter-Keyboard-Mechanical-WM87/dp/B0BBN4KZPD/ref=sr_1_127?keywords=mechanical+keyboard&qid=1672435503&sr=8-127
"KLIM Shift Wireless Mechanical Keyboard 60% + New 2022 + Hotswap, RGB, Extra 69 keycap Set + Backlit Keyboard Mini Wireless 2.4Ghz & Bluetooth 60% Percent Gaming Keyboard + PC Gamer Win/Mac",$30.97,4.7 out of 5 stars,114,https://www.amazon.com/KLIM-Wireless-Mechanical-Keyboard-Bluetooth/dp/B09JC79J53/ref=sr_1_128?keywords=mechanical+keyboard&qid=1672435503&sr=8-128
"OKKID Z-88 Mechanical Keyboard, Wired Gaming Keyboard, RGB Backlit, Blue Switch, 81 Keys, for Windows PC",$14.99,4.8 out of 5 stars,5,https://www.amazon.com/Mechanical-Keyboard-Resistant-Tenkeyless-Anti-ghosting/dp/B08N5YL8VG/ref=sr_1_129?keywords=mechanical+keyboard&qid=1672435503&sr=8-129
"60% Wireless Mechanical Keyboard, 2.4G/Type-C/Bluetooth Keyboard with RGB Backlit, Clicky Blue Switch, 61 Keys Mini Office Wired Gaming Keyboard for iPad Mac Windows Xbox Gamer, Easy to Carry on Trip",$39.99,4.5 out of 5 stars,553,https://www.amazon.com/Pauroty-Wireless-Mechanical-Keyboard-Bluetooth/dp/B09MHL8SMR/ref=sr_1_130?keywords=mechanical+keyboard&qid=1672435503&sr=8-130
SteelSeries Apex Pro Mini Mechanical Gaming Keyboard – World’s Fastest Keyboard – Adjustable Actuation – Compact 60% Form Factor – RGB – PBT Keycaps – USB-C,$143.99,4.7 out of 5 stars,"3,295",https://www.amazon.com/SteelSeries-Apex-Mechanical-Gaming-Keyboard/dp/B0B16HXVVQ/ref=sr_1_131?keywords=mechanical+keyboard&qid=1672435503&sr=8-131
"SteelSeries Apex 7 Mechanical Gaming Keyboard – OLED Smart Display – USB Passthrough and Media Controls – Linear , Quiet – RGB Backlit (Red Switch)",$159.00,4.6 out of 5 stars,"1,853",https://www.amazon.com/SteelSeries-Apex-Mechanical-Gaming-Keyboard/dp/B07SWNSXQN/ref=sr_1_132?keywords=mechanical+keyboard&qid=1672435503&sr=8-132
"i-rocks K71M Mechanical Gaming Keyboard with Media Control Knob (Gateron Blue Switches, Black)",$84.90,4.7 out of 5 stars,155,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A018652437P5XOZ2EVBOP&qualifier=1672435503&id=6733292288297871&widgetName=sp_btf&url=%2Fi-rocks-Mechanical-Keyboard-Control-Switches%2Fdp%2FB00NATU530%2Fref%3Dsr_1_133_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435503%26sr%3D8-133-spons%26psc%3D1
"i-rocks K72MN Artisan Mechanical Keyboard - 104 Keys - with Wood Grain Aluminum Casing, Cherry MX Switches, PBT Keycaps, Hot Keys, and Macro Recorder",$79.90,3.5 out of 5 stars,6,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A0063077OIQ2OVK64EDD&qualifier=1672435503&id=6733292288297871&widgetName=sp_btf&url=%2Fi-rocks-K72MN-Mechanical-Keyboard-Aluminum%2Fdp%2FB08B8GZ4GC%2Fref%3Dsr_1_134_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435503%26sr%3D8-134-spons%26psc%3D1
"Camiysn Typewriter Style Mechanical Gaming Keyboard, Pink Retro Punk Gaming Keyboard with White Backlit, 104 Keys Blue Switch Wired Cute Keyboard, Round Keycaps for Windows/Mac/PC",$39.99,4.6 out of 5 stars,"1,353",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A00343871V3D3W4PYLJVT&qualifier=1672435505&id=7766279950418659&widgetName=sp_atf_next&url=%2FTypewriter-Mechanical-Keyboard-Camiysn-Backlit%2Fdp%2FB095YNKNXC%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435505%26sr%3D8-129-spons%26psc%3D1
Wireless Gaming Keyboard Mouse Combo Rechargable Backlit Mechanical Feel Waterproof Keyboard with 2400DPI Gaming Mouse for Laptop PC Gamer,$42.99,4.6 out of 5 stars,10,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A05049121BUGAZZGP1K9O&qualifier=1672435505&id=7766279950418659&widgetName=sp_atf_next&url=%2FWireless-Keyboard-Rechargable-Mechanical-Waterproof%2Fdp%2FB08LV6PW84%2Fref%3Dsr_1_130_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435505%26sr%3D8-130-spons%26psc%3D1
"Uuoeebb MIHIYIRY 60% Wired/Wireless Mechanical Gaming Keyboard, 2.4G/Type-C/Bluetooth Van Gogh Keyboard with RGB Backlit, Hot Swappable Red Switch Gaming Keyboard for Win/Mac",$48.99,4.4 out of 5 stars,349,https://www.amazon.com/Uuoeebb-Wireless-Mechanical-Bluetooth-Swappable/dp/B0BD7RNNLX/ref=sr_1_131?keywords=mechanical+keyboard&qid=1672435505&sr=8-131
